index	publishing_name	ad	dbd	gender	area	slide_code	objective	sampleId	tile	age	published_externally	effector	line	objectiveName	mounting_protocol	Reporter Code	JRC Genotype	label	filename	part_of	Template	comment
296	LH2001	BJD_123E07_BB_21	BJD_109H02_AV_01	Female	Brain	20151120_52_G5	20x	2216619385336889442	brain	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_IS23097	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2001_Brain_2019_20151120_52_G5_20x	20x-Brain-2216619385336889442	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151120_52_G5', age: 'Day 1-5'
298	LH2033	BJD_102A05_BB_21	BJD_126G08_AV_01	Female	Brain	20151120_52_H2	20x	2216619385777291362	brain	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_IS23107	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2033_Brain_2019_20151120_52_H2_20x	20x-Brain-2216619385777291362	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151120_52_H2', age: 'Day 1-5'
300	LH2087	BJD_115B11_BB_21	BJD_112A07_AV_01	Female	Brain	20151204_52_F1	20x	2219289889357168677	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS24177	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2087_Brain_2019_20151204_52_F1_20x	20x-Brain-2219289889357168677	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151204_52_F1', age: 'Adult (unspecified)'
302	LH2220	BJD_111C09_BB_21	BJD_122B11_AV_01	Female	Brain	20151204_52_F4	20x	2219289891043278885	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS24172	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2220_Brain_2019_20151204_52_F4_20x	20x-Brain-2219289891043278885	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151204_52_F4', age: 'Adult (unspecified)'
304	LH2170	BJD_100B03_BB_21	BJD_129C12_AV_01	Female	Brain	20151204_52_G2	20x	2219289892200906789	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS24146	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2170_Brain_2019_20151204_52_G2_20x	20x-Brain-2219289892200906789	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151204_52_G2', age: 'Adult (unspecified)'
307	LH2094	BJD_115B11_BB_21	BJD_119H04_AV_01	Female	Brain	20151204_52_G6	20x	2227892495910436962	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS04924	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2094_Brain_2019_20151204_52_G6_20x	20x-Brain-2227892495910436962	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151204_52_G6', age: 'Adult (unspecified)'
343	LH2382	BJD_106E04_BB_21	BJD_123C08_AV_01	Female	Brain	20151218_52_D5	20x	2227892498221498466	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS24794	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2382_Brain_2019_20151218_52_D5_20x	20x-Brain-2227892498221498466	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151218_52_D5', age: 'Adult (unspecified)'
345	LH2392	GMR_34E09_BB_21	BJD_110C06_AV_01	Female	Brain	20151218_52_E3	20x	2227892499601424482	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS24820	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2392_Brain_2019_20151218_52_E3_20x	20x-Brain-2227892499601424482	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151218_52_E3', age: 'Adult (unspecified)'
347	LH2385	GMR_70G05_BB_21	BJD_124B06_AV_01	Female	Brain	20151218_52_F2	20x	2227892500972961890	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS24840	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2385_Brain_2019_20151218_52_F2_20x	20x-Brain-2227892500972961890	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151218_52_F2', age: 'Adult (unspecified)'
349	LH2387	GMR_44G08_BB_21	BJD_103H06_AV_01	Female	Brain	20151218_52_G4	20x	2227892501916680290	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS24825	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2387_Brain_2019_20151218_52_G4_20x	20x-Brain-2227892501916680290	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151218_52_G4', age: 'Adult (unspecified)'
351	LH2201	BJD_118H12_BB_21	BJD_111C09_AV_01	Female	Brain	20151211_52_B2	20x	2229158715838169162	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS24671	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2201_Brain_2019_20151211_52_B2_20x	20x-Brain-2229158715838169162	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151211_52_B2', age: 'Adult (unspecified)'
353	LH2193	BJD_122B11_BB_21	BJD_107G07_AV_01	Female	Brain	20151211_52_C3	20x	2229158718082121802	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS24679	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2193_Brain_2019_20151211_52_C3_20x	20x-Brain-2229158718082121802	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151211_52_C3', age: 'Adult (unspecified)'
355	LH2088	BJD_112A07_BB_21	BJD_115B11_AV_01	Female	Brain	20151211_52_D5	20x	2229158719428493386	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS24659	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2088_Brain_2019_20151211_52_D5_20x	20x-Brain-2229158719428493386	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151211_52_D5', age: 'Adult (unspecified)'
357	LH1959	GMR_58F03_XA_21	GMR_30A10_AV_01	Female	Brain	20151211_52_G3	20x	2229158722104459338	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS23354	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH1959_Brain_2019_20151211_52_G3_20x	20x-Brain-2229158722104459338	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151211_52_G3', age: 'Adult (unspecified)'
359	LH2047	GMR_58F03_XA_21	GMR_85A07_AV_01	Female	Brain	20151211_52_H3	20x	2229158722528084042	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS23374	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2047_Brain_2019_20151211_52_H3_20x	20x-Brain-2229158722528084042	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151211_52_H3', age: 'Adult (unspecified)'
388	LH2316	BJD_110C06_BB_21	GMR_34E09_AV_01	Female	Brain	20160212_52_G1	20x	2244772300840763466	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_SS25950	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2316_Brain_2019_20160212_52_G1_20x	20x-Brain-2244772300840763466	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160212_52_G1', age: 'Adult (unspecified)'
390	LH1539	GMR_94B04_BB_21	GMR_66B12_AV_01	Female	Brain	20160226_53_G4	20x	2249311219569655906	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS22647	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH1539_Brain_2019_20160226_53_G4_20x	20x-Brain-2249311219569655906	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160226_53_G4', age: 'Adult (unspecified)'
399	LH1828	GMR_64B08_BB_21	GMR_95F09_AV_01	Female	Brain	20160415_31_G2	20x	2270696849021075493	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS03773	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH1828_Brain_2019_20160415_31_G2_20x	20x-Brain-2270696849021075493	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160415_31_G2', age: 'Day 1-5'
401	LH260	GMR_46E07_XA_21	GMR_38F08_AV_01	Female	Brain	20160427_32_I3	20x	2281141944329437258	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS15267	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH260_Brain_2019_20160427_32_I3_20x	20x-Brain-2281141944329437258	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160427_32_I3', age: 'Day 1-5'
440	LH732	GMR_70D02_BB_21	GMR_18B12_AV_01	Female	Brain	20160624_53_A5	20x	2293193745685807202	brain	Adult (unspecified)	1	UAS_Chrimson_Venus_X_0070	JRC_IS31635	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH732_Brain_2019_20160624_53_A5_20x	20x-Brain-2293193745685807202	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160624_53_A5', age: 'Adult (unspecified)'
508	LH2445	GMR_41C05_BB_21	BJD_113E05_AV_01	Female	Brain	20160824_31_A1	20x	2310229229272301713	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01159	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH2445_Brain_2019_20160824_31_A1_20x	20x-Brain-2310229229272301713	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160824_31_A1', age: 'Day 1-5'
554	LH1591	GMR_27C09_BB_21	GMR_76G09_AV_01	Female	Brain	20160930_42_G6	20x	2328247140893065361	brain	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_IS34841	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH1591_Brain_2019_20160930_42_G6_20x	20x-Brain-2328247140893065361	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160930_42_G6', age: 'Day 1-5'
640	LH1354	GMR_49B08_BB_21	GMR_53D01_AV_01	Female	Brain	20170131_32_F2	20x	2368600402191974498	brain	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS22604	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH1354_Brain_2019_20170131_32_F2_20x	20x-Brain-2368600402191974498	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170131_32_F2', age: 'Day 1-5'
642	LH1354	GMR_49B08_BB_21	GMR_53D01_AV_01	Female	Brain	20170131_32_F3	20x	2368600402321997922	brain	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS22604	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH1354_Brain_2019_20170131_32_F3_20x	20x-Brain-2368600402321997922	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170131_32_F3', age: 'Day 1-5'
644	LH1983	GMR_76E07_BB_21	BJD_123C08_AV_01	Female	Brain	20170131_32_G1	20x	2368600402754011234	brain	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS23395	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH1983_Brain_2019_20170131_32_G1_20x	20x-Brain-2368600402754011234	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170131_32_G1', age: 'Day 1-5'
646	LH1983	GMR_76E07_BB_21	BJD_123C08_AV_01	Female	Brain	20170131_32_G2	20x	2368600402879840354	brain	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS23395	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH1983_Brain_2019_20170131_32_G2_20x	20x-Brain-2368600402879840354	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170131_32_G2', age: 'Day 1-5'
681	LH1129	GMR_14B11_XA_21	GMR_44G08_AV_01	Female	Brain	20170308_31_D2	20x	2383780443980824674	brain	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS04950	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH1129_Brain_2019_20170308_31_D2_20x	20x-Brain-2383780443980824674	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170308_31_D2', age: 'Day 1-5'
0	LH85	GMR_50H07_XA_21	GMR_16H04_AV_01	Female	Brain	20150619_32_B1	63x	2259820042738729058	left_dorsal, right_dorsal, left_ventral, right_ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS15297	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH85_Brain_2019_20150619_32_B1_63x	63x-Brain-2259820042738729058	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150619_32_B1', age: 'Day 1-5'
1	LH85	GMR_50H07_XA_21	GMR_16H04_AV_01	Female	Brain	20150619_32_B3	63x	2259820046098366562	left_dorsal, right_dorsal, left_ventral, right_ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS15297	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH85_Brain_2019_20150619_32_B3_63x	63x-Brain-2259820046098366562	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150619_32_B3', age: 'Day 1-5'
2	LH163	GMR_16C09_BB_21	GMR_25B07_AV_01	Female	Brain	20150626_32_C1	63x	2259820137366421602	left_dorsal, right_dorsal, left_ventral, right_ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS03224	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH163_Brain_2019_20150626_32_C1_63x	63x-Brain-2259820137366421602	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150626_32_C1', age: 'Day 1-5'
3	LH163	GMR_16C09_BB_21	GMR_25B07_AV_01	Female	Brain	20150626_32_C3	63x	2259820140877054050	left_dorsal, right_dorsal, left_ventral, right_ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS03224	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH163_Brain_2019_20150626_32_C3_63x	63x-Brain-2259820140877054050	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150626_32_C3', age: 'Day 1-5'
4	LH279	GMR_70G05_BB_21	GMR_41H09_AV_01	Female	Brain	20150626_32_D1	63x	2259820145776001122	left_dorsal, right_dorsal, left_ventral, right_ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS15300	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH279_Brain_2019_20150626_32_D1_63x	63x-Brain-2259820145776001122	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150626_32_D1', age: 'Day 1-5'
5	LH141	GMR_79C09_XA_21	GMR_22A12_AV_01	Female	Brain	20150626_32_J1	63x	2165727182532378722	left_dorsal, right_dorsal, left_ventral, right_ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS15301	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH141_Brain_2019_20150626_32_J1_63x	63x-Brain-2165727182532378722	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150626_32_J1', age: 'Day 1-5'
6	LH141	GMR_79C09_XA_21	GMR_22A12_AV_01	Female	Brain	20150626_32_J3	63x	2165727197485072482	left_dorsal, right_dorsal, left_ventral, right_ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS15301	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH141_Brain_2019_20150626_32_J3_63x	63x-Brain-2165727197485072482	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150626_32_J3', age: 'Day 1-5'
